Post ID,Title,Publish time,Post type,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks
782208003941969,#VirginiaEnergy is #hiring a Gas and Oil Compliance/Permit Specialist! Be sure to apply by tonight at 11:59 P.M. EST here: https://ow.ly/vVR950QHX0g,3/8/2024,Photos,521,465,,4,3,0,1,10,2,1
782137983948971,Happy #InternationalWomensDay! We are so proud of the women #VirginiaEnergy who continue to advance the field of scientific studies and shape the path for future women in STEM. Be sure to take the time today to appreciate the women in your life.,3/8/2024,Photos,1295,1150,,137,117,15,5,65,19,46
782094690619967,#Didyouknow that nuclear power provides clean energy and clean air? Learn more about nuclear power from the U.S. Department of Energy here: https://ow.ly/E2IR50QOM2F. #VirginiaEnergy,3/8/2024,Photos,387,336,,10,4,5,1,18,,18
781663613996408,This image is a microscopic view of a very thin slice of rock called a 'thin section.' Thin sections allow geologists to accurately identify the different minerals present within a rock. This sample is from a 300 million year old rock called 'mylonite' that formed along with the ancient Appalachian Mountains. #ThinsectionThursday #VirginiaEnergy,3/7/2024,Photos,485,431,,7,7,0,0,3,2,1
781625064000263,#VirginiaEnergy continues its series of educational meetings regarding energy projects in southwest Virginia and other programs the agency offers. Learn more here: https://ow.ly/azAw50QIgP3,3/7/2024,Photos,355,316,,2,1,1,0,3,1,2
781525627343540,"On this #ThrowbackThursday we're taking a look at the field vehicles #VirginiaEnergy geologists have used over the years. While the models may have changed, they're function is the same: getting our geologists and their heavy rock samples safely back and forth.",3/7/2024,Photos,1002,889,,18,14,3,1,48,43,5
781465337349569,"#VirginiaEnergy is looking forward to conducting the annual #Geology Research Symposium this year in Charlottesville on April 26. We anticipate a day of diverse presentations, posters and discussions. Information and registration here: https://www.energy.virginia.gov/geology/Symposium.shtml",3/7/2024,Photos,901,772,,33,25,4,4,23,4,11
781107104052059,#VirginiaEnergy is #hiring a Gas and Oil Compliance/Permit Specialist! Be sure to apply by March 8th here: https://ow.ly/YEcs50QHX0f,3/6/2024,Photos,1534,1406,,20,14,1,5,104,22,58
781088634053906,Dr. Florence Bascom made history in 1896 as the first woman geologist hired at the U.S. Geological Survey (USGS) She was also the second woman to earn a PhD in geology in the U.S. and published over 40 geologic articles! Learn more about Florence here: https://tinyurl.com/fbascom #WomensHistoryMonth,3/6/2024,Photos,775,711,,12,12,0,0,3,2,
781068100722626,#Didyouknow that #nuclear energy has the highest capacity factor of any other energy source? This means that nuclear power plants are producing maximum power more than 92% of the time during the year. #VirginiaEnergy,3/6/2024,Photos,1035,942,,45,28,11,6,49,6,43
780905197405583,At least someone is enjoying the rain today ☔️🦆. These two ducks were quacking up a storm when a #VirginiaEnergy employee snapped a #WildlifeWednesday photo. #Didyouknow that ducks shouldn't eat bread? A great alternative is frozen peas to keep ducks and local ponds healthy.,3/6/2024,Photos,366,321,,2,2,0,0,1,,1
780541284108641,The Virginia Energy team is coming to a career fair near you! Last week our staff was at Virginia Commonwealth University sharing about the numerous career opportunities at this agency. Learn more about our work: https://www.energy.virginia.gov/index.shtml,3/5/2024,Photos,698,630,,20,19,0,1,20,16,
780522680777168,#VirginiaEnergy continues its series of educational meetings regarding energy projects in southwest Virginia and other programs the agency offers. Learn more here: https://ow.ly/azAw50QIgP3,3/5/2024,Photos,373,323,,5,4,0,1,3,1,1
780512904111479,"#Geologist Anna Stose is responsible for several of the currently used names for rock units and structures in the Central & Southern Appalachians. Download her Gossan Lead District map, completed with her husband George, here: http://ow.ly/LrXl50NepkT
#VirginiaEnergy #WomensHistoryMonth",3/5/2024,Photos,824,769,,9,7,0,2,6,4,2
780399034122866,#VirginiaEnergy is #hiring a Policy Analyst! Be sure to apply by tonight at 11:59 p.m. EST here: https://ow.ly/pgjY50QFKmo,3/5/2024,Photos,492,441,,2,1,0,1,12,3,2
780028474159922,Warmer months are on their way! Start planning a geologic sight-seeing trip around Lake Anna with the geology map of Mineral and Lake Anna areas. https://tinyurl.com/LakeAGeology #VirginiaEnergy #MappingMonday,3/4/2024,Photos,740,685,,11,8,1,2,20,8,7
779981047497998,"#Vermiculite expands when heated at a high temperature. The result? It becomes a light material up to 20 times the original volume. Learn more about mineral mining in Virginia: http://ow.ly/Gt2C50Ici4L
#VirginiaEnergy",3/4/2024,Photos,651,601,,9,7,0,2,5,5,
779962524166517,Join #VirginiaEnergy's Rusty Ward as he gives you some tips on troubleshooting with a meter.  #minesafetyminute #electricalsafety #coalminesafety #minesafety,3/4/2024,Videos,373,323,,6,5,0,1,2,,2
779783724184397,For more information: https://townhall.virginia.gov/l/ViewMeeting.cfm?MeetingID=39515 #VirginiaEnergy #PublicNotice,3/4/2024,Photos,341,308,,0,0,0,0,1,1,
779178467578256,Learn more about #solar in Virginia here: https://energy.virginia.gov/renewable-energy/SolarPower.shtml #VirginiaEnergy #SolarSunday,3/3/2024,Photos,539,483,,3,2,1,0,11,1,9
778635997632503,Tune in for this week's #SaturdaySpotlight and hear from Carolyn Smith! Carolyn is the Administration and Office Specialist on the Mined Land Repurposing team!,3/2/2024,Videos,631,533,,60,47,11,2,43,,42
778302317665871,"Dry cask storage can provide a safe solution to storing spent nuclear fuel. The casks can contain radiation, heat and resist extreme weather conditions. Learn more: https://ow.ly/Hz4j50PJmAp #VirginiaEnergy",3/1/2024,Photos,491,436,,9,8,0,1,11,,10
778297397666363,Happy #EmplyeeAppreciationDay! We thank all #VirginiaEnergy employees for their dedication and hard work serving the Commonwealth every day.,3/1/2024,Videos,729,592,,57,45,8,4,50,,50
778259361003500,"#Didyouknow whale bone and fern #fossils are just a few of the preserved remains of once living plants and animals you'll find in Virginia? Learn more: http://ow.ly/efKo50KhEXi
#VirginiaEnergy #ThrowbackThursday",3/1/2024,Photos,493,438,,11,9,0,2,2,,
837218388440930,For more information: https://townhall.virginia.gov/l/ViewMeeting.cfm?MeetingID=39937 #VirginiaEnergy #PublicEnergy,6/6/2024,Photos,235,217,0,0,0,0,0,,,
889532119876223,"500,000 homes will continue to enjoy clean, reliable power through 2060 thanks to Dominion Energy securing a 20-year operating extension for the North Anna Nuclear Power Station. #NuclearEnergy #VirginiaEnergy ",8/29/2024,Links,304,222,1,1,0,0,2,2,,
888153803347388,Join us as we present a $2 million check for the Big Cherry Reservoir Project which will help develop outdoor recreation and help increase tourism! We will present the check alongside the town of Big Stone Gap and Congressman Morgan Griffith as part of #VirginiaEnergy's #AbandonedMineLand Economic Revitalization program. Office of Surface Mining Reclamation and Enforcement,8/27/2024,Photos,1187,1028,20,17,0,3,71,,53,18
888088256687276,"Join us as we present a $525,000 check for the Bird Dog Expansion Project, which will help create up to 43 new jobs in Dickenson County! We will present the check alongside  Bird Dog Distributors, LLC and Congressman Morgan Griffith as part of #VirginiaEnergy's #AbandonedMineLand Economic Revitalization program. Office of Surface Mining Reclamation and Enforcement",8/27/2024,Photos,674,563,7,7,0,0,22,,21,1
887496863413082,"The deadline to submit grant applications for the Virginia Power Innovation Program has been extended through September 15, 2024! Application instructions for awards up to $1 million and additional program details are available at https://www.energy.virginia.gov/public/VPIP.shtml #VirginiaEnergy #Energy #Innovation",8/26/2024,Photos,571,476,1,1,0,0,6,2,,4
885584330271002,#VirginiaEnergy had to respond quickly to this #AbandonedMineLand emergency project in Wise where rocks and debris were falling from a dangerous highwall behind homes. This area was mined for coal before 1977 and the team quickly put a plan in place to create a barrier between the homes and the falling rocks. This project was funded by the #AML Bipartisan Infrastructure Law grant. Office of Surface Mining Reclamation and Enforcement,8/23/2024,Photos,783,678,8,8,0,0,50,,42,8
885475160281919,"Hurricane Camille’s devastating landslides in Nelson County in 1969 continue to impact planning and emergency management today. At the 55th anniversary event, #VirginiaEnergy geologist Anne Witt spoke about how hurricane-related landslides inform future planning and emergency management. Learn more: https://tinyurl.com/Witt29news #Geohazards",8/23/2024,Links,533,450,11,8,0,3,8,6,,2
885442243618544,"The #NationalMineRescue Contest isn't just a competition, it's a crucial event for enhancing safety in our communities by ensuring that rescue teams from around the country are ready to respond effectively in emergencies. Congrats to the #VirginiaEnergy Mine Rescue Team for skillful performance at last week's event! And congratulations to Paramont Contura, Alpha Metallurgical Resources's Virginia-based team, for winning Day Two of the National Mine Rescue Contest!#VirginiaEnergy applauds your dedication to the Commonwealth's underground miners and how you showcased that Virginia mine rescue teams are prepared to respond.",8/23/2024,Photos,1152,972,39,36,1,2,120,,72,48
884824440346991,"Abandoned mine openings can pose a serious risk to landowners and passersby. Thanks to funding from the #VirginiaEnergy's Abandoned Mine project, six more mine openings that were at least 25 feet deep have been closed off, increasing the safety for residents of Midlothian. #AbandonedMineLand Office of Surface Mining Reclamation and Enforcement",8/22/2024,Photos,639,557,5,5,0,0,18,,16,2
884084770420958,"An all-of-the-above energy future that embraces innovations in #Nuclear and #NaturalGas is key to overcoming the challenges of unprecedented power demand created by Virginia's economic success, says Virginia Chamber of Commerce President and CEO Barry Duval. #AllofTheAboveEnergyPlan #Virginia #Energy #Innovation

",8/21/2024,Links,402,336,8,5,0,3,3,3,,
883454160484019,"Exciting news for Southwest Virginia! $10 million from the #AbandonedMineLand Economic Revitalization (AMLER) program will help fund projects growing industrial development, providing tourism opportunities and lowering energy costs. Discover how these projects are accelerating southwest https://www.governor.virginia.gov/newsroom/news-releases/2024/august/name-1032124-en.html Office of Surface Mining Reclamation and Enforcement Governor of Virginia Congressman Morgan Griffith #VirginiaEnergy",8/20/2024,Links,3996,3630,151,75,66,10,777,236,,541
880913914071377,"A new natural gas turbine project will help Richlands residents save an average of $1,500 per year on their energy bills, thanks to $2 million in funding from the #AbandonedMinedLand Economic Revitalization initiative. #VirginiaEnergy #NaturalGas 

Office of Surface Mining Reclamation and Enforcement 

Congressman Morgan Griffith 

Town of Richlands, Virginia 

Full details at: https://ow.ly/Yux950SZqFp",8/16/2024,Photos,1763,1556,41,29,4,8,72,4,4,64
880778124084956,"""States are retiring dispatchable power at a time when we’re seeing unprecedented growth in power demand. We brought this on ourselves, and we should take a step back and reconsider our policies.” - Virginia Energy Director Glenn Davis

Full story on rising capacity prices at https://www.notus.org/policy/electricity-prices-spiking-biden-clean-energy-transition #VirginiaEnergy #EnergyPolicy",8/16/2024,Links,352,278,9,7,0,2,2,2,,
880374860791949,"Attention Virginians! The U.S. Geological Survey (USGS) is conducting low-flying aircraft surveys as part of the Earth MRI project, gathering unprecedented geological data. This vital data will help #VirginiaEnergy's scientists and managers better understand Virginia's natural resources, such as critical minerals, aquifers and available groundwater. https://www.energy.virginia.gov/public/documents/newsroom/2024/Press_Release_Low-level%20fixed-wing.pdf",8/15/2024,Photos,604,534,11,10,0,1,8,2,,6
880217620807673,The Virginia Power Innovation Program is now accepting grant applications through August 30 for awards up to $1 million! Full details at https://www.energy.virginia.gov/public/VPIP.shtml #VirginiaEnergy #Energy #Innovation,8/15/2024,Photos,600,522,4,2,0,2,14,1,3,10
879698987526203,"#VirginiaEnergy uses innovative technology like LIDAR to help residents identify areas that could become geologic hazards through geologic maps. That includes potential and historic landslides, like those that occurred when Hurricane Camille hit Virginia 55 years ago. It always serves as a reminder of the importance of our geologist’s work: https://tinyurl.com/landslidesva",8/14/2024,Photos,646,575,9,9,0,0,21,,6,15
878912607604841,"Virginia is strengthening its position as the best state to do business and the nation's leader in energy innovation! Virginia has secured $85 million from the U.S. Department of Energy that will add to the Commonwealth’s momentum in enhancing energy reliability, lower costs and support a cleaner, more resilient grid, positioning Virginia as a national model for sustainable energy advancements.  Full details at https://ow.ly/T9pk50SWOUP #Energy #Innovation #AllTheAboveEnergyPlan",8/13/2024,Photos,618,530,14,11,1,2,6,,3,3
